reviewId,review,score,gender,location,date
gen_7a7000b7,"The recent UI update was completely unnecessary, especially the huge playlist button on the main toolbar",2,male,"Toronto, Canada",2021-02-16
gen_eb4bb726,My music stops every time I try to switch tracks,2,male,"Kumasi, Ghana",2020-03-09
gen_1cf0d4b5,It's incredibly frustrating that it keeps disconnecting when I'm trying to enjoy a song,2,male,"Seattle, United States",2021-04-02
gen_8a3f844f,"The new design is absolutely terrible, and the giant playlist button is an eyesore",2,male,"Phoenix, United States",2020-09-12
gen_408de26d,"Now it takes ages to start playing a song, and it's really annoying",2,male,"Hamburg, Germany",2018-02-02
gen_33b1aef9,"Unfortunately, this app has become more hassle than help, especially with the skip limit and playback issues",2,male,"Bangalore, India",2019-09-01
gen_2f9b6345,Here are the paraphrased comments:,2,male,"Addis Ababa, Ethiopia",2020-01-04
gen_9938235d,"* It's annoying that it keeps playing songs from outside my playlist, even with 20+ tracks on there - it always seems to pick a song that's similar but not exactly what I'm looking for",2,female,"Queenstown, New Zealand",2022-03-02
gen_75ee7b88,"* Despite its great history, this app has been plagued by frequent crashes over the past few months, making it frustrating to use and potentially wasting my subscription money if I renew",2,female,"Lima, Peru",2022-02-17
gen_a9a5eb64,"* It's puzzling that an app with such a vast music library often fails to identify songs that Shazam can recognize, suggesting there might be issues with its music ID system",2,male,"Dar es Salaam, Tanzania",2019-10-11
gen_66a2cc74,"* The app continues to crash at least once a week, and when it does, the song abruptly stops playing, only to start again after a brief pause - this is quite annoying",2,male,"Fortaleza, Brazil",2021-11-17
gen_be96d10d,"* Whenever I play a song, it often gets wrong and doesn't match what I'm in the mood for",2,male,"Barcelona, Spain",2017-11-19
gen_a2fac971,"* This app consistently chooses songs from outside my playlist, which can be really frustrating when you're trying to listen to your favorite tracks",2,male,"Hamburg, Germany",2018-02-02
gen_de45daa5,"* The app's music ID system seems flawed, as evidenced by instances where Shazam can identify a song but this app can't",2,male,"Nairobi, Kenya",2020-05-31
gen_146b86f9,"* Unfortunately, I've experienced frequent crashes with this app over the past few months, making it difficult to enjoy my music without interruptions",2,female,"Christchurch, New Zealand",2022-09-01
gen_0e6c1b96,* It's really disappointing when the app chooses songs that aren't even in your playlist - you'd think it would know better by now,2,female,"São Paulo, Brazil",2022-02-28
gen_2cc30721,Here are the paraphrased comments:,2,male,"Mumbai, India",2019-01-06
gen_dbef12bc,"* Advertisements keep interrupting songs, could you please check on this?",2,male,"Caracas, Venezuela",2021-10-23
gen_0a788086,"* Extremely disappointed with @SpotifyCares' response time, I've reported an issue where the app consumed 810 MB of data for a 7-minute podcast, with no videos, just audio. The help I received was inadequate and delayed",2,male,"Athens, Greece",2017-12-20
gen_ad95fdbe,* The listening experience is consistently disrupted by ads,2,male,"Vienna, Austria",2018-08-25
gen_2a72dec7,"* With no subscription, you can only do very little and are constantly bombarded with ads",2,male,"Cape Town, South Africa",2020-02-29
gen_f7e6f9ed,"* The playlists are poorly curated, they tend to overemphasize my usual preferences even when trying to play music from different genres",2,male,"Cancun, Mexico",2020-09-28
gen_a2408b04,Here are the paraphrased comments with the same sentiment:,2,male,"Chicago, United States",2021-02-12
gen_9ab2abc2,It's great that the app still manages to play ads every 5 minutes after promising an uninterrupted experience,2,female,"Suva, Fiji",2022-05-28
gen_a7a0fdb8,"The upgrade issue persists, can we get this bug fixed?",2,female,"Hobart, Australia",2022-11-08
gen_ed2add54,I'm really disappointed in the changes made to the playlist settings - it's gone from no ads to a constant shuffle now,2,male,"Fortaleza, Brazil",2021-11-17
gen_f8457adf,"Honestly, I prefer other streaming platforms over this one. While the design is nice, the pay-to-use model is extremely greedy and frustrating",2,female,"Christchurch, New Zealand",2022-05-02
gen_f8e81899,This platform's greed is astonishing - they're nickel-and-diming users just for basic features like skipping unwanted music,2,male,"Manchester, United Kingdom",2018-03-08
gen_122307dd,"I'm really annoyed by the new layout, especially with the create button at the bottom. Can we please remove it or give us an option to toggle it off?",2,male,"Rabat, Morocco",2020-03-02
gen_3ec408d4,The new design is a step back from what worked before. It's taking me out of my comfort zone and making basic tasks harder than they need to be,2,male,"Seville, Spain",2017-11-10
gen_a93f1ec1,"I've been using Spotify for years, but the recent changes are driving me away - the constant ads and lack of options are really pissing me off",2,female,"Suva, Fiji",2022-05-19
gen_b9798d13,The create button at the bottom is super annoying. Can we please get rid of it or make it optional?,2,male,"Cali, Colombia",2021-09-17
gen_1b785bdc,Here are the paraphrased comments:,2,female,"Gold Coast, Australia",2022-04-04
gen_728d1971,"Pretty useless without paying for premium features, that's a major drawback",2,male,"São Paulo, Brazil",2021-12-07
gen_ea7a03f6,"It's misleading when it says I get 30 minutes ad-free, and it consistently starts entire albums instead of the song I searched for",2,female,"Sydney, Australia",2022-06-21
gen_4a148697,"This app has noticeable lag on my S24 Ultra, even taking over a minute to recognize skips",2,female,"Perth, Australia",2022-07-31
gen_f40ce3e4,"The app frequently locks me out of my library with an endless loading screen, and the mix button doesn't function as intended",2,male,"Jacksonville, United States",2020-10-12
gen_d4a53c00,"Since the April 30th update, the skip/FF buttons in the notification bar are non-functional and it no longer plays similar songs after playing a search result",2,male,"Phoenix, United States",2020-09-12
gen_9b196725,"Without the premium features, this app is essentially useless to me",2,male,"Rio de Janeiro, Brazil",2021-11-30
gen_f9f5828f,"It's deceitful when it promises 30 minutes ad-free but fails to deliver, and it consistently starts entire albums instead of the song I searched for",2,male,"Los Angeles, United States",2021-02-08
gen_98b64a7d,"This app experiences significant lag on my S24 Ultra, often taking over a minute to recognize skips",2,male,"Manila, Philippines",2019-07-25
gen_0d74f88e,"The April 30th update has caused some serious issues with this app, including unresponsive notification bar buttons and failed searches",2,male,"San Diego, United States",2021-03-16
gen_225bba6b,Here are the paraphrased comments:,2,female,"Sydney, Australia",2022-10-01
gen_e98dd386,"Spotify filtered over 200 minutes of my streams yesterday, leaving me with a paltry 45 minutes in my sound capsule - what's going on?",2,male,"Vienna, Austria",2018-10-25
gen_7a53f7e4,Premium is barely enough to handle ads; good luck listening without it,2,male,"Denver, United States",2020-12-07
gen_74a6ae3f,"The April 30th update broke the skip and fast-forward features for me, and now I'm stuck with poor music suggestions too",2,female,"Nadi, Fiji",2022-07-29
gen_ae854eeb,"If I want to listen to specific songs on this app, I need a premium account - it's really frustrating that I don't have one already",2,male,"Warsaw, Poland",2018-04-24
gen_f4e9b2c4,Spotify drove me crazy by auto-playing in my car despite my efforts to stop it; I've finally canceled my subscription and uninstalled the app,2,female,"Fortaleza, Brazil",2021-12-27
gen_4e583da8,Here are the paraphrased comments:,2,male,"Singapore, Singapore",2018-12-13
gen_512af756,Deciding to replace the library button with the create button was a catastrophic mistake,2,male,"Cancun, Mexico",2020-08-22
gen_450283fc,"Unfortunately, I couldn't listen to my favorite music in sequence without other songs being inserted every time",2,female,"Auckland, New Zealand",2022-06-07
gen_d6fd9e3d,The new version of Spotify has lost its original charm; now you don't have as much control over your playlist because it keeps adding unwanted songs,2,male,"Caracas, Venezuela",2021-06-15
gen_03983eb9,"There's an overwhelming number of ads on Spotify - for example, a 15-minute podcast will be interrupted by at least 10 minutes of commercials, and music playback is constantly disrupted with ads after almost every track",2,male,"Budapest, Hungary",2018-05-16
gen_df137759,"For some inexplicable reason, about one-third of the time I play a song, it gets stuck in a loop even when I change tracks or try to remove it from repeat mode; this issue persists despite being a Spotify premium user",2,male,"Berlin, Germany",2018-05-03
gen_aad984d8,Here are the paraphrased comments:,2,female,"Perth, Australia",2022-04-14
gen_6bf069cc,"* This app is causing me a huge headache, I've tried everything to get it working on mobile data!",2,male,"Munich, Germany",2018-09-25
gen_2a8389a7,* It's annoying that music playback stops whenever my screen turns off,2,male,"Kumasi, Ghana",2019-11-26
gen_0737c8b4,"* Cancelling the weekly Spotify premium option feels like a cash grab, I'd rather have flexibility in my subscription plan",2,male,"Dublin, Ireland",2018-09-21
gen_c1c37bcb,* The overall atmosphere of this service is enjoyable,2,male,"Ottawa, Canada",2021-03-24
gen_f913ae7c,* This app has a very greedy business model,2,male,"Alexandria, Egypt",2020-03-21
gen_e6c98ff4,Here are the paraphrased comments:,2,male,"Dallas, United States",2021-01-31
gen_f6fd7f8a,"You're treating me like dirt, begging for attention!",2,male,"Buenos Aires, Argentina",2021-10-20
gen_34430fc1,It freezes every 30 seconds or so,2,female,"Sydney, Australia",2022-06-21
gen_51570c64,"As a premium subscriber, I'm fed up with the app crashing whenever I try to view lyrics in full screen mode",2,female,"Hobart, Australia",2022-06-23
gen_0d78233b,"The shuffle feature is underwhelming and the song recommendations have taken a nose dive, while prices keep rising",2,female,"Córdoba, Argentina",2022-03-01
gen_c5fc91ae,"You're bombarding me with ads in new and creative ways, including that annoying pop-up when I launch the app",2,male,"Birmingham, United Kingdom",2018-11-16
gen_164b7aad,Your behavior is absolutely humiliating!,2,male,"Kathmandu, Nepal",2018-12-25
gen_4d92996d,It consistently freezes every 30 seconds without fail,2,male,"Rabat, Morocco",2019-12-23
gen_c1c32137,"The app crashes whenever I try to view lyrics in full screen mode, which is really frustrating for a premium user like myself",2,male,"Durban, South Africa",2019-11-18
